38	58	1
38	59	1
38	60	1
38	61	1
38	63	1
38	64	1
39	3	1
39	9	1
39	11	1
39	16	1
39	17	1
39	18	1
39	31	1
39	32	1
39	34	1
39	35	1
39	43	1
39	45	1
39	49	1
39	50	1
39	51	1
39	57	1
39	58	1
39	61	1
40	11	1
40	16	1
40	17	1
40	18	1
40	20	1
40	31	1
40	32	1
40	37	1
40	50	1
40	54	1
40	57	1
40	58	1
40	59	1
40	60	1
40	61	1
40	63	1
40	64	1
41	9	1
41	16	1
41	17	1
41	31	1
41	32	1
41	34	1
41	35	1
41	43	1
41	49	1
41	50	1
41	57	1
41	58	1
41	61	1
42	11	1
42	16	1
42	17	1
42	18	1
42	20	1
42	31	1
42	32	1
42	44	1
42	50	1
42	54	1
42	57	1
42	58	1
42	59	1
42	60	1
42	61	1
43	4	1
43	16	1
43	31	1
43	32	1
43	34	1
43	35	1
43	45	1
43	49	1
43	50	1
43	51	1
43	58	1
43	61	1
43	63	1
43	64	1
44	17	1
44	20	1
44	31	1
44	32	1
44	50	1
44	54	1
44	57	1
44	58	1
44	60	1
44	61	1
44	63	1
45	5	1
45	16	1
45	34	1
45	35	1
45	49	1
45	50	1
45	57	1
45	58	1
46	11	1
46	16	1
46	18	1
46	20	1
46	31	1
46	32	1
46	34	1
46	50	1
46	51	1
46	54	1
46	57	1
46	58	1
46	59	1
46	64	1
47	4	1
47	5	1
47	9	1
47	16	1
47	34	1
47	35	1
47	49	1
47	51	1
47	55	1
47	56	1
47	57	1
47	61	1
47	64	1
48	3	1
48	4	1
48	5	1
48	9	1
48	16	1
48	34	1
48	35	1
48	49	1
48	51	1
48	55	1
48	57	1
48	58	1
48	61	1
48	64	1
49	9	1
49	16	1
49	17	1
49	18	1
49	35	1
49	50	1
49	55	1
49	57	1
49	58	1
49	59	1
49	61	1
49	64	1
50	5	1
50	9	1
50	16	1
50	17	1
50	18	1
50	31	1
50	32	1
50	35	1
50	48	1
50	49	1
50	55	1
50	57	1
50	58	1
50	59	1
50	61	1
50	64	1
51	9	1
51	16	1
51	17	1
51	18	1
51	31	1
51	32	1
51	49	1
51	50	1
51	55	1
51	57	1
51	58	1
51	59	1
51	64	1
52	9	1
52	17	1
52	18	1
52	31	1
52	32	1
52	34	1
52	43	1
52	55	1
52	57	1
52	58	1
52	59	1
52	61	1
52	63	1
52	64	1
53	9	1
53	11	1
53	18	1
53	20	1
53	31	1
53	32	1
53	34	1
53	51	1
53	55	1
53	57	1
53	58	1
53	59	1
53	63	1
53	64	1
54	9	1
54	11	1
54	18	1
54	31	1
54	32	1
54	34	1
54	43	1
54	51	1
54	55	1
54	57	1
54	58	1
54	59	1
54	60	1
54	63	1
54	64	1
55	9	1
55	11	1
55	18	1
55	31	1
55	32	1
55	34	1
55	51	1
55	57	1
55	59	1
55	60	1
55	61	1
55	62	1
55	63	1
55	64	1
56	4	1
56	49	1
56	51	1
56	57	1
56	61	1
56	64	1
57	9	1
57	49	1
57	51	1
57	55	1
57	58	1
57	61	1
57	63	1
57	64	1
58	9	1
58	18	1
58	31	1
58	32	1
58	34	1
58	51	1
58	55	1
58	57	1
58	59	1
58	61	1
58	63	1
58	64	1
59	9	1
59	18	1
59	31	1
59	32	1
59	34	1
59	51	1
59	55	1
59	57	1
59	58	1
59	61	1
59	63	1
59	64	1
60	9	1
60	18	1
60	31	1
60	32	1
60	34	1
60	51	1
60	55	1
60	57	1
60	59	1
60	61	1
60	63	1
60	64	1
61	49	1
61	51	1
61	63	1
61	64	1
62	9	1
62	31	1
62	32	1
62	51	1
62	55	1
62	61	1
62	63	1
62	64	1
63	9	1
63	31	1
63	32	1
63	34	1
63	51	1
63	55	1
63	59	1
63	60	1
63	61	1
63	64	1
64	4	1
64	9	1
64	32	1
64	34	1
64	47	1
64	48	1
64	49	1
64	50	1
64	51	1
64	55	1
64	61	1
64	63	1
